movie_id,title,genres,year,genre_count
898,The Philadelphia Story (1940),Comedy|Drama|Romance,1940,3
899,Singin' in the Rain (1952),Comedy|Musical|Romance,1952,3
900,An American in Paris (1951),Musical|Romance,1951,2
901,Funny Face (1957),Comedy|Musical,1957,2
902,Breakfast at Tiffany's (1961),Drama|Romance,1961,2
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,1958,4
904,Rear Window (1954),Mystery|Thriller,1954,2
905,It Happened One Night (1934),Comedy|Romance,1934,2
906,Gaslight (1944),Drama|Thriller,1944,2
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,1959,5
909,The Apartment (1960),Comedy|Drama|Romance,1960,3
910,Some Like It Hot (1959),Comedy|Crime,1959,2
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,1963,5
912,Casablanca (1942),Drama|Romance,1942,2
913,The Maltese Falcon (1941),Film-Noir|Mystery,1941,2
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,1964,4
915,Sabrina (1954),Comedy|Romance,1954,2
916,Roman Holiday (1953),Comedy|Drama|Romance,1953,3
918,Meet Me in St. Louis (1944),Musical,1944,1
919,The Wizard of Oz (1939),Adventure|Children|Fantasy|Musical,1939,4
920,Gone with the Wind (1939),Drama|Romance|War,1939,3
921,My Favorite Year (1982),Comedy,1982,1
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,1950,3
923,Citizen Kane (1941),Drama|Mystery,1941,2
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,1968,3
926,All About Eve (1950),Drama,1950,1
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,1940,4
930,Notorious (1946),Film-Noir|Romance|Thriller,1946,3
931,Spellbound (1945),Mystery|Romance|Thriller,1945,3
932,An Affair to Remember (1957),Drama|Romance,1957,2
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,1955,4
934,Father of the Bride (1950),Comedy,1950,1
936,Ninotchka (1939),Comedy|Romance,1939,2
938,Gigi (1958),Musical,1958,1
940,The Adventures of Robin Hood (1938),Action|Adventure|Romance,1938,3
942,Laura (1944),Crime|Film-Noir|Mystery,1944,3
943,The Ghost and Mrs. Muir (1947),Drama|Fantasy|Romance,1947,3
945,Top Hat (1935),Comedy|Musical|Romance,1935,3
948,Giant (1956),Drama|Romance|Western,1956,3
949,East of Eden (1955),Drama,1955,1
950,The Thin Man (1934),Comedy|Crime,1934,2
951,His Girl Friday (1940),Comedy|Romance,1940,2
952,Around the World in 80 Days (1956),Adventure|Comedy,1956,2
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,1946,4
954,Mr. Smith Goes to Washington (1939),Drama,1939,1
955,Bringing Up Baby (1938),Comedy|Romance,1938,2
965,The 39 Steps (1935),Drama|Mystery|Thriller,1935,3
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,1968,3
969,The African Queen (1951),Adventure|Comedy|Romance|War,1951,4
971,Cat on a Hot Tin Roof (1958),Drama,1958,1
973,Meet John Doe (1941),Comedy|Drama,1941,2
986,Fly Away Home (1996),Adventure|Children,1996,2
990,Maximum Risk (1996),Action|Adventure|Thriller,1996,3
991,Michael Collins (1996),Drama,1996,1
994,Big Night (1996),Comedy|Drama,1996,2
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,1996,4
999,2 Days in the Valley (1996),Crime|Film-Noir,1996,2
1004,The Glimmer Man (1996),Action|Thriller,1996,2
1005,D3: The Mighty Ducks (1996),Children|Comedy,1996,2
1006,The Chamber (1996),Drama,1996,1
1007,The Apple Dumpling Gang (1975),Children|Comedy|Western,1975,3
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,1975,3
1010,The Love Bug (1969),Children|Comedy,1969,2
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,1974,4
1012,Old Yeller (1957),Children|Drama,1957,2
1013,The Parent Trap (1961),Children|Comedy|Romance,1961,3
1014,Pollyanna (1960),Children|Comedy|Drama,1960,3
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,1993,3
1016,The Shaggy Dog (1959),Children|Comedy,1959,2
1017,Swiss Family Robinson (1960),Adventure|Children,1960,2
1018,That Darn Cat! (1965),Children|Comedy|Mystery,1965,3
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,1954,3
1020,Cool Runnings (1993),Comedy,1993,1
1021,Angels in the Outfield (1994),Children|Comedy,1994,2
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,1950,5
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,1968,3
1024,The Three Caballeros (1945),Animation|Children|Musical,1945,3
1025,The Sword in the Stone (1963),Animation|Children|Fantasy|Musical,1963,4
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,1991,2
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,1964,4
1029,Dumbo (1941),Animation|Children|Drama|Musical,1941,4
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,1977,4
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,1971,3
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,1951,5
1033,The Fox and the Hound (1981),Animation|Children|Drama,1981,3
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,1996,4
1035,The Sound of Music (1965),Musical|Romance,1965,2
1036,Die Hard (1988),Action|Crime|Thriller,1988,3
1037,The Lawnmower Man (1992),Action|Horror|Sci-Fi|Thriller,1992,4
1041,Secrets & Lies (1996),Drama,1996,1
1042,That Thing You Do! (1996),Comedy|Drama,1996,2
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,1996,2
1047,The Long Kiss Goodnight (1996),Action|Drama|Thriller,1996,3
1049,The Ghost and the Darkness (1996),Action|Adventure,1996,2
1050,Looking for Richard (1996),Documentary|Drama,1996,2
1056,Jude (1996),Drama,1996,1
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,1996,3
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,1996,2
1060,Swingers (1996),Comedy|Drama,1996,2
1061,Sleepers (1996),Thriller,1996,1
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,1996,6
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,1971,4
1077,Sleeper (1973),Comedy|Sci-Fi,1973,2
1078,Bananas (1971),Comedy|War,1971,2
1079,A Fish Called Wanda (1988),Comedy|Crime,1988,2
1080,Monty Python's Life of Brian (1979),Comedy,1979,1
1081,Victor/Victoria (1982),Comedy|Musical|Romance,1982,3
1082,The Candidate (1972),Drama,1972,1
1083,The Great Race (1965),Comedy|Musical,1965,2
1084,Bonnie and Clyde (1967),Crime|Drama,1967,2
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,1954,3
1088,Dirty Dancing (1987),Drama|Musical|Romance,1987,3
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,1992,3
1090,Platoon (1986),Drama|War,1986,2
1091,Weekend at Bernie's (1989),Comedy,1989,1
1092,Basic Instinct (1992),Crime|Mystery|Thriller,1992,3
1093,The Doors (1991),Drama,1991,1
1094,The Crying Game (1992),Drama|Romance|Thriller,1992,3
1095,Glengarry Glen Ross (1992),Drama,1992,1
1096,Sophie's Choice (1982),Drama,1982,1
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,1982,3
1100,Days of Thunder (1990),Action|Drama|Romance,1990,3
1101,Top Gun (1986),Action|Romance,1986,2
1103,Rebel Without a Cause (1955),Drama,1955,1
1104,A Streetcar Named Desire (1951),Drama,1951,1
1120,The People vs. Larry Flynt (1996),Comedy|Drama,1996,2
1124,On Golden Pond (1981),Drama,1981,1
1125,The Return of the Pink Panther (1975),Comedy|Crime,1975,2
1126,Drop Dead Fred (1991),Comedy|Fantasy,1991,2
1127,The Abyss (1989),Action|Adventure|Sci-Fi|Thriller,1989,4
1128,The Fog (1980),Horror,1980,1
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,1981,4
1130,The Howling (1980),Horror|Mystery,1980,2
1131,Jean de Florette (1986),Drama|Mystery,1986,2
1132,Manon of the Spring (Manon des sources) (1986),Drama,1986,1
1135,Private Benjamin (1980),Comedy,1980,1
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,1975,3
1147,When We Were Kings (1996),Documentary,1996,1
1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,1993,4
1171,Bob Roberts (1992),Comedy,1992,1
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,1989,1
1173,The Cook the Thief His Wife & Her Lover (1989),Comedy|Drama,1989,2
1175,Delicatessen (1991),Comedy|Drama|Romance,1991,3
1177,Enchanted April (1992),Drama|Romance,1992,2
1178,Paths of Glory (1957),Drama|War,1957,2
1179,The Grifters (1990),Crime|Drama|Film-Noir,1990,3
1183,The English Patient (1996),Drama|Romance|War,1996,3
1184,Mediterraneo (1991),Comedy|Drama,1991,2
1185,My Left Foot (1989),Drama,1989,1
1186,"Sex, Lies, and Videotape (1989)",Drama,1989,1
1187,Passion Fish (1992),Drama,1992,1
1188,Strictly Ballroom (1992),Comedy|Romance,1992,2
1189,The Thin Blue Line (1988),Documentary,1988,1
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,1990,3
1191,Madonna: Truth or Dare (1991),Documentary|Musical,1991,2
1192,Paris Is Burning (1990),Documentary,1990,1
1193,One Flew Over the Cuckoo's Nest (1975),Drama,1975,1
1194,Cheech and Chong's Up in Smoke (1978),Comedy,1978,1
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,1980,3
1197,The Princess Bride (1987),Action|Adventure|Comedy|Fantasy|Romance,1987,5
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,1981,2
1199,Brazil (1985),Fantasy|Sci-Fi,1985,2
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,1986,4
1201,"The Good, the Bad and the Ugly (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,1966,3
1202,Withnail & I (1987),Comedy,1987,1
1203,12 Angry Men (1957),Drama,1957,1
1204,Lawrence of Arabia (1962),Adventure|Drama|War,1962,3
1206,A Clockwork Orange (1971),Crime|Drama|Sci-Fi|Thriller,1971,4
1207,To Kill a Mockingbird (1962),Drama,1962,1
1208,Apocalypse Now (1979),Action|Drama|War,1979,3
1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,1968,3
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,1983,3
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,1987,3
1212,The Third Man (1949),Film-Noir|Mystery|Thriller,1949,3
1213,Goodfellas (1990),Crime|Drama,1990,2
1214,Alien (1979),Horror|Sci-Fi,1979,2
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,1993,5
1216,"The Big Blue (Grand bleu, Le) (1988)",Adventure|Drama|Romance,1988,3
1217,Ran (1985),Drama|War,1985,2
1218,The Killer (Die xue shuang xiong) (1989),Action|Crime|Drama|Thriller,1989,4
1219,Psycho (1960),Crime|Horror,1960,2
1220,The Blues Brothers (1980),Action|Comedy|Musical,1980,3
1221,The Godfather: Part II (1974),Crime|Drama,1974,2
1222,Full Metal Jacket (1987),Drama|War,1987,2
1223,A Grand Day Out with Wallace and Gromit (1989),Adventure|Animation|Children|Comedy|Sci-Fi,1989,5
1224,Henry V (1989),Action|Drama|Romance|War,1989,4
1225,Amadeus (1984),Drama,1984,1
1226,The Quiet Man (1952),Drama|Romance,1952,2
1227,Once Upon a Time in America (1984),Crime|Drama,1984,2
1228,Raging Bull (1980),Drama,1980,1
1230,Annie Hall (1977),Comedy|Romance,1977,2
1231,The Right Stuff (1983),Drama,1983,1
1232,Stalker (1979),Drama|Mystery|Sci-Fi,1979,3
1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War,1981,3
1234,The Sting (1973),Comedy|Crime,1973,2
1235,Harold and Maude (1971),Comedy|Drama|Romance,1971,3
1237,"The Seventh Seal (Sjunde inseglet, Det) (1957)",Drama,1957,1
1238,Local Hero (1983),Comedy,1983,1
1240,The Terminator (1984),Action|Sci-Fi|Thriller,1984,3
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,1992,3
1242,Glory (1989),Drama|War,1989,2
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,1990,2
1244,Manhattan (1979),Comedy|Drama|Romance,1979,3
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,1990,4
1246,Dead Poets Society (1989),Drama,1989,1
1247,The Graduate (1967),Comedy|Drama|Romance,1967,3
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,1958,3
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,1990,4
1250,The Bridge on the River Kwai (1957),Adventure|Drama|War,1957,3
1251,8 1/2 (8½) (1963),Drama|Fantasy,1963,2
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,1974,4
1253,The Day the Earth Stood Still (1951),Drama|Sci-Fi|Thriller,1951,3
1254,The Treasure of the Sierra Madre (1948),Action|Adventure|Drama|Western,1948,4
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,1987,3
1256,Duck Soup (1933),Comedy|Musical|War,1933,3
1257,Better Off Dead... (1985),Comedy|Romance,1985,2
1258,The Shining (1980),Horror,1980,1
1259,Stand by Me (1986),Adventure|Drama,1986,2
1260,M (1931),Crime|Film-Noir|Thriller,1931,3
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,1987,4
1262,The Great Escape (1963),Action|Adventure|Drama|War,1963,4
1263,The Deer Hunter (1978),Drama|War,1978,2
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,1981,5
1265,Groundhog Day (1993),Comedy|Fantasy|Romance,1993,3
1266,Unforgiven (1992),Drama|Western,1992,2
1267,The Manchurian Candidate (1962),Crime|Thriller|War,1962,3
1268,Pump Up the Volume (1990),Comedy|Drama,1990,2
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,1944,3
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,1985,3
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,1991,3
1272,Patton (1970),Drama|War,1970,2
1273,Down by Law (1986),Comedy|Drama|Film-Noir,1986,3
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,1988,4
1275,Highlander (1986),Action|Adventure|Fantasy,1986,3
1276,Cool Hand Luke (1967),Drama,1967,1
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,1990,3
1278,Young Frankenstein (1974),Comedy|Fantasy,1974,2
1279,Night on Earth (1991),Comedy|Drama,1991,2
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,1991,1
1281,The Great Dictator (1940),Comedy|Drama|War,1940,3
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,1940,4
1283,High Noon (1952),Drama|Western,1952,2
1284,The Big Sleep (1946),Crime|Film-Noir|Mystery,1946,3
1285,Heathers (1989),Comedy,1989,1
1286,Somewhere in Time (1980),Drama|Romance,1980,2
1287,Ben-Hur (1959),Action|Adventure|Drama,1959,3
1288,This Is Spinal Tap (1984),Comedy,1984,1
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,1983,1
1290,Some Kind of Wonderful (1987),Drama|Romance,1987,2
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,1989,2
1292,Being There (1979),Comedy|Drama,1979,2
1293,Gandhi (1982),Drama,1982,1
1295,The Unbearable Lightness of Being (1988),Drama,1988,1
1296,A Room with a View (1986),Drama|Romance,1986,2
1297,Real Genius (1985),Comedy,1985,1
1298,Pink Floyd: The Wall (1982),Drama|Musical,1982,2
1299,The Killing Fields (1984),Drama|War,1984,2
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,1985,2
1301,Forbidden Planet (1956),Drama|Sci-Fi,1956,2
1302,Field of Dreams (1989),Children|Drama|Fantasy,1989,3
1303,The Man Who Would Be King (1975),Adventure|Drama,1975,2
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,1969,2
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,1991,3
1307,When Harry Met Sally... (1989),Comedy|Romance,1989,2
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,1992,4
1321,An American Werewolf in London (1981),Comedy|Horror|Thriller,1981,3
1327,The Amityville Horror (1979),Drama|Horror|Mystery|Thriller,1979,4
1333,The Birds (1963),Horror|Thriller,1963,2
1334,The Blob (1958),Horror|Sci-Fi,1958,2
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,1992,4
1342,Candyman (1992),Horror|Thriller,1992,2
1343,Cape Fear (1991),Thriller,1991,1
1344,Cape Fear (1962),Crime|Drama|Thriller,1962,3
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,1976,4
1346,Cat People (1982),Drama|Fantasy|Horror,1982,3
1347,A Nightmare on Elm Street (1984),Horror|Thriller,1984,2
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,1922,1
1350,The Omen (1976),Horror|Mystery|Thriller,1976,3
1354,Breaking the Waves (1996),Drama|Mystery,1996,2
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,1996,4
1357,Shine (1996),Drama|Romance,1996,2
1358,Sling Blade (1996),Drama,1996,1
1359,Jingle All the Way (1996),Children|Comedy,1996,2
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1996,1
1363,The Preacher's Wife (1996),Drama,1996,1
1365,Ridicule (1996),Drama,1996,1
1366,The Crucible (1996),Drama,1996,1
1367,101 Dalmatians (1996),Adventure|Children|Comedy,1996,3
1370,Die Hard 2 (1990),Action|Adventure|Thriller,1990,3
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,1979,2
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,1991,3
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,1989,2
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,1982,4
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,1984,3
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,1986,3
1377,Batman Returns (1992),Action|Crime,1992,2
1378,Young Guns (1988),Action|Comedy|Western,1988,3
1379,Young Guns II (1990),Action|Western,1990,2
1380,Grease (1978),Comedy|Musical|Romance,1978,3
1381,Grease 2 (1982),Comedy|Musical|Romance,1982,3
1385,Under Siege (1992),Action|Drama|Thriller,1992,3
1387,Jaws (1975),Action|Horror,1975,2
1388,Jaws 2 (1978),Horror|Thriller,1978,2
1389,Jaws 3-D (1983),Action|Horror,1983,2
1390,My Fellow Americans (1996),Comedy,1996,1
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,1996,3
1393,Jerry Maguire (1996),Drama|Romance,1996,2
1394,Raising Arizona (1987),Comedy,1987,1
1395,Tin Men (1987),Comedy|Drama,1987,2
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,1992,5
1399,Marvin's Room (1996),Drama,1996,1
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,1996,4
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,1996,4
1408,The Last of the Mohicans (1992),Action|Romance|War|Western,1992,4
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,1996,4
1411,Hamlet (1996),Crime|Drama|Romance,1996,3
1414,Mother (1996),Comedy,1996,1
1416,Evita (1996),Drama|Musical,1996,2
1425,Fierce Creatures (1997),Comedy,1997,1
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,1996,4
1431,Beverly Hills Ninja (1997),Action|Comedy,1997,2
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,1997,5
1438,Dante's Peak (1997),Action|Thriller,1997,2
1441,Benny & Joon (1993),Comedy|Romance,1993,2
1442,Prefontaine (1997),Drama,1997,1
1445,McHale's Navy (1997),Comedy|War,1997,2
1446,Kolya (Kolja) (1996),Comedy|Drama,1996,2
1449,Waiting for Guffman (1996),Comedy,1996,1
1454,SubUrbia (1997),Comedy|Drama,1997,2
1457,Fools Rush In (1997),Comedy|Drama|Romance,1997,3
1459,Absolute Power (1997),Mystery|Thriller,1997,2
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,1997,1
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,1997,6
1466,Donnie Brasco (1997),Crime|Drama,1997,2
1468,Booty Call (1997),Comedy|Romance,1997,2
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,1997,2
1476,Private Parts (1997),Comedy|Drama,1997,2
1479,The Saint (1997),Action|Romance|Sci-Fi|Thriller,1997,4
1480,Smilla's Sense of Snow (1997),Drama|Thriller,1997,2
1483,Crash (1996),Drama|Thriller,1996,2
1485,Liar Liar (1997),Comedy,1997,1
1487,Selena (1997),Drama|Musical,1997,2
1488,The Devil's Own (1997),Action|Drama|Thriller,1997,3
1498,Inventing the Abbotts (1997),Drama|Romance,1997,2
1499,Anaconda (1997),Action|Adventure|Thriller,1997,3
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,1997,3
1513,Romy and Michele's High School Reunion (1997),Comedy,1997,1
1515,Volcano (1997),Action|Drama|Thriller,1997,3
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,1997,3
1518,Breakdown (1997),Action|Thriller,1997,2
1527,The Fifth Element (1997),Action|Adventure|Comedy|Sci-Fi,1997,4
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,1996,3
1541,Addicted to Love (1997),Comedy|Romance,1997,2
1542,Brassed Off (1996),Comedy|Drama|Romance,1996,3
1544,The Lost World: Jurassic Park (1997),Action|Adventure|Sci-Fi|Thriller,1997,4
